customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
2000822,5,4353.668628,21506.0813,84218.95896,4,505,1
5248959,2,4273.50063,8767.774306,83253.81008,7,686,0
1784136,2,9863.504126,22850.19416,136199.8083,4,751,0
6707553,1,4004.107448,10150.56528,85291.78311,5,770,0
3245523,1,2670.538984,3850.523158,38780.25637,6,617,0
1712367,0,3105.551322,3986.123954,50690.48215,5,601,0
3073528,5,5772.629333,28959.12492,84333.16487,2,483,1
6475563,0,3925.452711,5632.454122,56219.34054,4,757,0
3235037,0,3878.084657,6273.516204,80732.9776,6,633,0
5898134,1,1751.854795,2824.099512,23537.37661,4,635,0
4430858,0,5936.98611,6238.540503,90006.56682,3,663,0
7548474,1,5180.630529,7851.167233,75038.78794,5,596,0
4848255,0,4272.438396,5027.19656,66765.06537,5,622,0
1818981,1,3453.614767,9695.778957,76066.60591,5,603,0
5487065,1,3397.310362,5831.442723,64402.11158,7,644,0
6477000,1,5391.949964,7726.562861,74735.65957,5,692,0
2311347,5,5822.309242,19066.41188,70698.46869,3,548,1
7683186,3,3039.779856,10092.47968,51136.938,4,635,0
6277567,0,2467.918634,2086.381692,47280.38135,3,528,0
1327100,1,4290.985523,6090.25148,67982.9223,7,691,0
4067521,0,5035.051444,2287.790643,95369.60385,4,592,0
7027688,0,5688.828673,3536.181764,81693.51601,3,632,0
1458727,1,2798.405931,4960.005326,47001.6558,5,626,0
4793502,3,4959.599273,17112.55006,84614.30065,4,633,0
6395620,1,5674.409904,7347.702549,77380.82735,4,704,0
7292457,5,3833.527585,17767.90996,66502.98592,3,602,1
4390147,0,5891.612464,7521.796089,84223.8692,3,661,0
4538433,0,3439.577355,968.1778914,96817.78914,2,626,0
3022783,3,5069.740001,16819.50826,80240.94427,3,619,1
8282735,2,2892.641476,6863.491893,54316.15979,7,644,0
5481624,1,4727.65395,10957.57626,80596.79814,3,634,0
2177983,1,5434.296972,5473.60237,80420.21928,7,519,0
5007975,1,4165.927848,7811.372751,61836.79801,5,791,0
4463530,5,4666.412519,32986.50504,96306.41588,4,642,1
4727186,1,2868.627378,7888.624296,65512.96956,5,664,0
2444215,0,6119.323106,931.2855238,93128.55238,6,656,0
5130183,0,5572.130207,4179.397996,75837.11379,4,710,0
2110934,0,3017.17704,4444.943422,53053.98503,3,675,0
2059425,0,1952.536762,3283.978382,37166.10401,5,626,0
6507892,0,3683.07823,4105.026647,74282.34737,4,650,0
2794679,0,2961.088794,4483.533689,51591.04351,5,576,0
7745906,0,3444.9146,1457.052716,55856.2117,4,649,0
1139901,0,3177.636482,5310.675935,64139.13277,5,650,0
2897620,2,3842.153882,11233.8896,84078.0193,6,508,0
5444033,0,4854.701587,5732.564328,70913.65767,4,508,0
5152663,0,3518.300169,2180.532857,50723.51795,3,702,0
7016344,0,3213.847249,4874.284626,60473.61268,4,659,0
4332731,1,3470.891067,6854.616253,62095.53228,5,630,0
8591148,3,2782.795301,12831.3668,84754.66014,7,696,0
6931442,2,3583.076324,9182.373687,62197.58339,6,665,0
2443745,4,3998.662859,12974.05971,50026.39709,4,679,1
3316265,5,6238.610615,26573.25649,90332.6506,4,562,1
6588663,1,6022.030541,8198.955547,85132.83138,2,637,0
2172002,4,7495.15504,24956.61029,99918.94243,1,496,1
4325422,5,4046.284029,22803.64959,84109.29886,3,549,1
1306908,5,4722.716341,20688.09591,82014.08411,5,601,1
2316552,2,4225.740476,7801.759675,73888.27303,6,656,0
6174214,5,5494.644993,31779.18646,105537.4701,3,609,1
1097217,1,2547.57791,5577.271724,58507.50024,7,643,0
5336003,0,2189.008872,2157.927567,47314.37819,4,582,0
2673340,2,2278.574172,6296.231004,56119.25616,5,645,0
3597227,0,3819.258435,5925.500502,68101.60402,2,597,0
6892868,2,3853.255375,10686.19585,71544.66974,4,661,0
8790408,4,3079.129513,9909.434154,42632.57478,3,584,1
4869892,0,4675.627936,1061.201543,106120.1543,3,665,0
2106773,0,6064.400513,1144.970524,114497.0524,8,677,0
2231841,5,2554.585762,14232.41618,51422.4943,3,547,1
8551144,4,4851.097263,22548.43389,85883.21007,2,521,1
4309683,0,6014.350765,5220.55629,103231.0957,6,628,0
5890699,5,6226.277321,28635.373,86448.06008,4,609,1
5875360,2,5545.027682,10937.14365,78359.26436,4,612,0
5580629,3,3250.635456,9812.57773,52155.85588,5,666,0
8537526,0,5301.885166,6675.600185,82416.12742,4,691,0
2391545,1,3757.054873,9025.621762,73512.29103,5,678,0
7478971,0,1778.228715,3806.127076,33311.44419,3,626,0
4265972,0,4978.704489,7029.743145,94426.92348,4,586,0
6662511,0,3470.01249,2858.613182,62703.98494,3,599,0
5922814,1,4407.029168,5099.851662,68536.2575,6,654,0
8374304,1,3761.556112,7461.713567,69099.4137,6,547,0
5085079,5,6213.287484,30674.22287,94111.58592,3,648,1
8593088,1,3685.465483,7145.148049,76974.72197,6,574,0
1242576,0,3139.19282,1185.140566,64125.4093,6,634,0
7284817,1,4880.331404,8642.191931,85514.92252,6,659,0
2189899,2,4724.796201,14109.89347,88653.23475,5,747,0
7261388,1,2630.256556,4563.088122,53890.9976,6,683,0
1302539,1,7131.919456,9678.347104,99396.07935,4,702,0
6219411,1,3021.646469,5678.72175,70885.42598,6,769,0
7896625,2,2629.514686,6054.135056,58488.4688,7,595,0
6690731,2,2532.73045,6278.453879,58386.1807,7,669,0
6038511,1,6119.610985,12939.49536,96816.27898,4,663,0
6668855,5,2629.213175,12925.4862,47036.29731,3,483,1
6426854,1,5808.264358,9274.103168,86354.98596,6,664,0
5953598,0,4839.068242,4959.499543,96052.80964,4,533,0
7248961,0,3441.536894,4621.510822,77388.24724,5,622,0
3733450,0,1527.059495,2380.414574,27032.25613,2,619,0
8598145,2,3608.817947,9090.392897,62459.56613,3,574,0
2828009,1,1239.142282,2154.13052,20635.57197,7,624,0
4643689,1,3894.174936,7263.702611,67238.07659,5,646,0
7638364,2,4719.500474,11954.05186,73798.71317,2,575,0
3616708,0,4891.623854,2750.125791,75812.45241,5,662,0
5034668,5,4862.845105,22760.99271,62494.49753,2,536,1
3748936,2,2395.543603,7071.869526,49806.88466,5,642,0
4514302,0,4471.234279,4412.614986,77423.05164,3,618,0
7012123,1,3885.464386,7672.348926,67854.47582,6,613,0
6631538,2,2180.042683,7135.756583,60377.06785,8,690,0
6685315,5,5035.264865,20627.72538,72189.39064,3,664,1
4062623,0,1832.990005,1574.122107,28970.19953,5,714,0
6547370,0,3904.968649,5665.087682,72903.07125,5,646,0
7600657,3,7590.49561,19971.1301,104994.4618,6,644,0
6950739,3,5292.521439,17678.93911,91770.41812,3,678,0
3883491,5,6744.228462,23521.24224,95601.22208,5,485,1
6603458,2,4122.709936,10408.1868,62903.55347,4,779,0
5999099,0,2753.352464,5139.939204,52050.73469,3,584,0
8909898,0,6401.681296,6504.65265,85069.41681,2,697,0
7294322,5,6174.055364,23587.15308,83247.43486,3,598,1
1164972,2,3704.519507,7371.679196,58331.16973,8,751,0
8637170,1,1961.829805,3901.417913,44680.88733,8,641,0
2500402,0,9608.110208,9116.88237,117906.1359,3,646,0
2773552,0,3370.666515,3873.639475,70471.27369,4,625,0
6038948,0,2263.342358,1450.107616,28184.83284,4,635,0
6474581,5,3293.58014,15549.56017,47773.02363,4,616,1
5634152,0,3072.913042,3512.234245,52055.22418,4,621,0
7159636,1,4263.406575,10055.79675,84884.75872,5,764,0
3898892,0,1679.30792,1372.601161,30183.09443,5,660,0
3450064,0,2565.378222,1363.949392,61879.83237,6,612,0
7674296,2,2639.95703,12021.91222,83860.84439,6,664,0
4390726,0,4406.462411,4479.345998,67770.14337,3,674,0
6689491,2,5683.94371,10531.05055,81126.84836,7,604,0
2606271,3,2682.54117,10563.21092,52076.6186,4,685,0
4011189,0,3281.44231,3363.199475,53918.57726,4,701,0
5477003,0,3143.054458,848.7447287,44629.80571,3,610,0
4631294,1,3649.589502,6659.941321,69478.84186,5,630,0
2670139,0,5291.255896,989.6716776,98967.16776,8,741,0
8460077,0,3058.804436,3307.181549,55391.41321,5,582,0
4147671,5,3095.261339,12811.69033,50366.92427,3,664,1
3992019,0,4304.397622,5461.241614,72357.68514,4,579,0
1528983,0,4452.071629,6721.696012,64928.97529,3,804,0
8354344,5,3518.123648,17217.34041,63376.4545,4,512,1
3054841,3,3563.025198,11237.06842,66132.48333,6,592,0
8092374,1,4857.82807,4128.559281,62788.23739,6,603,0
5365527,4,3750.87438,11803.95986,50998.41186,4,691,1
8883238,0,4374.433011,4637.02563,66884.8309,4,663,0
2963743,1,3530.549027,5591.446422,57535.14965,6,681,0
3675716,1,2840.594841,5497.818705,48690.73,6,697,0
2942358,5,8593.899854,35992.98685,114836.8696,2,577,1
4646524,2,6024.14638,12095.88339,88905.25825,5,683,0
3885394,1,4139.483234,7691.672468,69253.67378,5,639,0
1760261,1,4958.95666,8198.153658,78568.13817,4,609,0
6089555,0,3908.326312,707.5140021,70751.40021,4,629,0
7062954,1,5189.975464,11019.53402,86971.74619,4,665,0
5966805,0,3573.094923,1218.010682,84270.77697,7,718,0
1591671,0,4271.384169,4142.387739,53828.30753,4,685,0
4888458,2,5806.213753,12492.40374,73399.63364,2,678,0
1923323,1,1387.969284,2621.879298,22605.12966,6,660,0
7755383,1,3252.688253,8333.067482,68195.6546,4,708,0
1583340,3,2653.648082,8776.687841,47112.84383,3,683,0
1050480,2,3431.722745,8338.455423,60272.44625,8,680,0
1488285,2,4847.043445,13006.16315,89007.03303,6,565,0
3606629,2,4195.466501,6985.519068,58491.75754,5,650,0
3429663,0,1820.259712,589.9476805,30676.2503,5,629,0
4301999,0,480.4217936,776.4335258,13812.16545,5,638,0
2476130,0,3428.897157,5723.629632,78264.04425,5,540,0
7539527,1,1527.037977,3035.981118,23914.81852,2,601,0
3995769,4,5057.597926,15803.65265,78428.74136,6,629,1
3027052,5,2338.636059,13620.64611,49840.84575,4,549,1
7600899,0,3067.247561,1820.499018,84616.21891,4,622,0
2670609,0,2621.582544,2211.373908,71965.54262,5,593,0
2262665,1,4288.661814,9342.189393,83449.3233,7,579,0
1491099,5,4830.832258,19529.71347,68356.50024,1,551,1
5050499,0,2929.514976,4194.641676,61444.01631,5,619,0
6304637,5,7673.500532,30005.77478,93978.15253,5,710,1
1774635,1,2774.103908,7925.188568,69398.24752,6,613,0
8594660,0,2817.407255,2355.357347,47327.94203,5,585,0
6154079,2,4641.408233,9851.97551,83486.84376,7,747,0
7397959,2,1822.668663,5478.048099,38382.97816,4,626,0
4044013,0,5194.047143,4637.620677,86460.16975,3,673,0
5763357,1,3899.167629,9425.908516,94343.22848,5,611,0
5927005,0,3486.671097,4584.840503,53897.66853,3,698,0
1633112,0,4196.592744,6478.611028,78652.36597,4,664,0
6234384,1,5486.246936,10857.41764,95708.67101,6,562,0
8448984,0,2438.73568,1775.173664,55729.10214,7,639,0
8514011,0,5513.90321,6244.953345,92532.26999,1,715,0
5332608,3,5464.642087,19492.20614,88758.65872,4,603,1
1281020,1,4833.15062,6278.510634,70843.14832,6,607,0
3997181,0,3171.042294,640.1866814,64018.66814,4,706,0
6502199,2,3884.070447,8943.228758,68031.64963,6,646,0
6795443,5,4754.336177,18980.06936,68073.53417,4,501,1
7901274,0,5751.076078,4303.407266,78964.10787,5,690,0
3501712,0,4378.863122,6121.288083,104398.1026,5,615,0
8534617,2,2740.565439,9229.716217,82680.943,8,663,0
8005653,5,5142.611671,24551.53839,89666.81074,4,672,1
1816937,0,4658.236876,1654.721355,63620.57691,1,643,0
8309712,1,4233.726111,12547.12207,90975.37392,5,687,0
1836658,5,2601.623728,12394.74502,48670.16328,8,639,1
8631002,1,3306.618675,4370.404382,66940.61755,6,667,0
3592226,3,3944.591808,15076.75084,69637.23194,5,705,0
4602725,5,3961.533162,16383.19128,63491.89036,4,515,1
3997776,0,4067.973854,5533.982228,68665.5698,3,605,0
3436839,2,5452.034836,13953.42212,83347.90092,3,628,0
3996748,4,3912.604863,12718.19941,55012.80494,5,715,1
5648267,0,3673.419749,6588.468837,81480.4287,5,650,0
1543262,1,2419.588423,7123.958474,61206.2336,4,734,0
8258618,0,3082.568333,4415.025281,55636.3626,4,619,0
4314792,1,4388.182447,7247.738666,73229.46123,7,662,0
5863473,2,5070.32688,8778.354927,70864.45155,8,690,0
8111899,0,1865.388324,2975.568711,40147.67864,2,644,0
5838862,1,3158.951334,5915.340698,52077.31129,5,799,0
2762046,0,5227.367519,5486.54633,87519.86831,3,616,0
4555734,0,3822.690464,5095.131164,62505.28252,5,574,0
6925109,1,3393.387815,6938.539207,61556.6502,5,714,0
2155659,0,4488.294788,4432.964859,68725.22241,5,676,0
5399593,5,1007.110384,5526.255844,17360.41938,4,628,1
1199373,3,4077.058218,13065.35336,75739.61684,5,607,0
4930162,0,6668.835335,6712.813915,99325.74184,2,632,0
2131658,5,3457.313672,15196.84158,59157.91881,7,639,1
6972424,4,4290.842733,18032.45221,71988.96316,3,560,1
6905818,3,3990.886994,12953.23078,67262.09957,4,580,0
6981822,0,4997.619558,2040.235976,83312.44002,5,706,0
6571536,1,2327.565306,4916.723908,40108.50712,4,713,0
6706987,0,4865.286693,5507.851109,95231.59533,4,620,0
4282770,5,6913.143477,23516.90437,90011.06472,3,618,1
1267580,0,57.70607807,94.42648707,1000,4,634,0
3927659,1,3688.991907,7067.073656,62267.79168,5,641,0
1268835,1,4215.051101,5130.701093,55563.25403,5,617,0
7805555,0,2886.248158,2997.214851,52574.21919,6,651,0
7027193,1,4630.73363,7844.58706,78920.42731,6,733,0
6599347,0,4300.709449,1882.596048,74562.81476,5,609,0
7431069,4,3931.985813,14852.11279,66286.40225,6,655,1
3970410,2,3541.751014,11388.23681,64367.41559,1,528,1
4137062,5,4279.096235,22310.53583,74128.18855,2,541,1
3401130,0,3379.341717,2965.486006,52066.82266,3,621,0
7024288,4,7520.946649,21433.03263,99504.60962,3,538,1
1097302,1,3974.6109,6863.660416,83353.46492,5,552,0
7590477,0,4429.163156,2412.579464,59197.50458,6,668,0
1980939,0,6582.849329,3263.596754,73857.85841,1,651,0
4681747,0,1710.054253,2751.496434,37058.66362,4,643,0
1671764,1,3529.251618,6916.56777,71820.58178,6,569,0
4675908,0,4266.572456,3346.715784,64819.22221,3,580,0
8638903,3,2496.228622,5824.319339,36833.08796,6,709,0
3679461,0,3286.93951,7242.783127,64700.55843,3,613,0
7496317,4,6241.982206,17347.97568,91353.07507,5,686,1
3137696,5,3123.349544,15389.64674,51230.56398,8,667,1
7777193,0,4201.636912,5276.671877,74840.01833,4,686,0
8906838,0,4389.108852,5247.839214,66466.24793,5,641,0
7696760,0,5226.389491,3294.147235,85507.71598,2,601,0
5343689,0,3136.213821,4357.374509,60174.88953,3,583,0
5314175,5,6827.959455,26590.81641,97863.74196,5,567,1
3155020,1,2628.774236,3881.645167,40945.2306,5,654,0
4660514,5,4543.508548,27121.53114,101483.2702,6,610,1
5760336,0,4332.806315,6792.335215,64865.39745,3,616,0
6971407,0,7592.439761,5077.488279,105656.8063,3,584,0
4743323,0,4955.424571,4588.233994,64143.73947,3,540,0
1848302,5,3435.652593,14882.95288,55482.60642,5,621,1
1008574,0,4405.502187,6153.162444,67416.08456,2,561,0
5113138,1,2740.879899,6341.364872,57564.829,6,785,0
8696674,0,4469.333639,4501.429489,72356.60588,6,597,0
1967026,0,4911.478435,4596.843382,81756.59026,6,661,0
6643329,0,4264.88423,5954.500441,71064.14463,1,578,0
4502951,1,3067.12104,5794.721374,67229.75904,6,619,0
2807117,5,4795.860001,23214.84697,72351.49295,4,666,1
6904287,0,4396.871658,4450.291346,68746.37587,3,527,0
8888737,3,4922.21773,18819.00315,86808.69605,4,567,1
2061755,5,3313.054879,21685.07945,61703.45142,4,580,1
7653743,0,4486.954008,5346.138927,56792.9847,3,673,0
4833331,1,3914.314963,9094.359858,78610.52921,5,670,0
2093621,0,5109.740554,8067.701347,86555.74749,3,632,0
4328471,2,6502.056737,10027.09245,84062.90278,5,667,0
6240519,4,4543.316464,18391.05404,83573.66393,5,729,1
1868754,5,5563.327875,22649.70116,72046.92738,6,592,1
8905699,2,5072.148171,11612.33752,82989.63117,6,662,0
3189108,0,6026.608242,8296.261977,92796.61627,4,586,0
1588052,3,3911.721702,14111.17693,82008.33821,6,608,0
8273886,2,3007.626774,8441.126755,62013.75269,4,682,0
5331543,1,2480.106641,3160.292406,45256.08781,8,743,0
5341673,4,5233.929056,18398.72067,82016.67336,2,602,1
1613908,1,4770.116395,8324.058354,95313.86297,5,718,0
1205410,0,4027.827362,654.6153125,65461.53125,5,617,0
7094780,1,2568.79935,5140.183399,47517.70885,4,662,0
8455035,3,4396.494968,11922.16796,61340.23455,4,587,0
7360838,1,4106.91669,8151.239638,80343.71895,5,717,0
3845963,3,3080.956858,7844.494229,43869.56169,4,610,0
5498134,1,3310.578516,5125.389848,47455.38596,5,715,0
4719470,2,3895.54214,6737.781364,57642.7881,8,769,0
3663809,0,4538.59128,2284.521736,71346.20709,4,655,0
7079811,1,7080.175263,12455.29329,103039.9869,5,719,0
7290281,0,4754.778961,698.3423728,69834.23728,4,707,0
6485787,2,3794.409963,7290.468345,49043.4976,3,603,0
7585589,0,5349.925865,5002.645941,72511.1314,3,614,0
1699451,1,2947.693816,4190.79054,54694.32051,5,629,0
1467403,0,2849.381541,532.3022274,53230.22274,8,652,0
1718505,1,2775.234741,5372.25749,50709.49186,4,689,0
8034645,2,4482.317371,12985.38142,88062.29388,7,628,0
6177085,2,5435.881905,16593.23992,90808.05049,1,547,1
5088122,4,3896.915628,12948.2793,56039.72255,6,605,1
5501079,0,4483.396093,5388.937013,63087.78417,4,718,0
1490697,0,3217.905213,4285.712365,52098.69704,4,668,0
3958975,0,4207.31139,7169.086594,75743.43592,4,647,0
6550007,0,4096.449534,5028.724281,81732.9479,5,625,0
7693838,0,3419.197965,3014.81059,59944.64096,3,642,0
6528342,1,4152.407002,7020.909424,66067.47544,3,585,0
2363823,1,5582.103014,10928.40523,102629.8583,6,599,0
5709820,5,6467.857553,26102.76303,86373.05916,4,590,1
7902388,0,8153.093933,5214.112358,106713.8231,5,673,0
7221998,0,3322.043541,1783.147146,53092.32762,4,588,0
7297275,2,5384.623977,9080.910509,93116.70051,9,657,0
2017832,2,2315.68533,6392.655658,35446.46069,5,746,0
1999086,0,5174.104486,8665.191015,75507.03874,3,671,0
7857994,1,5252.919217,6399.345756,86445.39722,7,668,0
1268927,0,3785.286523,4425.578893,57114.6302,3,674,0
5120307,1,3512.698306,9801.535176,86625.67866,5,650,0
6233302,0,3269.114214,5048.244048,67776.54569,5,585,0
5221951,0,3137.088836,3440.859174,46353.91513,5,655,0
1768343,1,4808.833038,7880.010774,74480.22545,6,605,0
5216193,0,4814.10089,4107.311214,80925.07287,4,580,0
6201076,2,6538.631963,11775.28985,83334.64005,5,619,0
1682683,0,3683.235738,7651.621246,74868.49124,4,649,0
3286890,0,5073.709419,5065.448364,102489.4615,4,598,0
7237328,1,50.20371826,103.1337336,1000,6,615,0
5084693,0,5408.817549,5664.431315,83818.50787,4,600,0
4402543,0,5715.238186,7078.037599,96935.73794,4,631,0
1086984,4,5007.576713,17930.46384,71234.36815,3,608,1
4585484,4,5108.404937,17284.78961,70545.99578,2,563,1
2433468,1,3156.940203,6321.184384,61362.2156,5,677,0
6872267,0,2343.563242,1365.899566,34789.04132,4,649,0
7437152,0,4509.247381,5719.27241,70465.41418,3,575,0
8619236,4,5344.280514,16625.41606,82439.8231,5,645,1
5439915,1,3099.111542,7026.625986,65659.02947,6,619,0
4711249,0,2818.46259,5009.858181,63492.39745,4,663,0
3343308,0,2335.958335,6495.942788,67607.5634,3,652,0
5522422,1,3519.975193,9027.320474,69844.46479,6,650,0
2766610,0,4322.78733,934.9454406,93494.54406,3,548,0
1789517,3,2034.852272,5542.569473,28349.25951,2,486,1
7661588,1,6647.676767,12421.39254,104806.7022,5,677,0
2815561,0,4766.026652,8079.65578,89770.91689,4,747,0
2726254,1,2083.831953,4758.133384,46780.93284,4,571,0
5542791,0,5536.165853,6801.494734,91389.24635,4,655,0
6188839,0,2410.403856,2918.782521,45229.9153,3,596,0
7790604,1,3598.088744,5802.745302,56944.61254,5,669,0
7348803,1,3762.503644,7052.586942,59677.87788,6,624,0
6971729,0,3813.001313,2386.504766,89230.82151,6,674,0
6156746,1,4992.005889,8163.660134,90189.88072,6,637,0
1889971,0,5243.060607,3756.640426,86635.52749,5,558,0
5910115,1,4627.88094,11830.63336,88942.48453,5,743,0
1035238,5,3646.151966,18351.87611,65919.60489,3,547,1
4147793,1,3986.851857,5402.368899,85468.37924,5,572,0
5895962,0,4311.964797,5327.643187,68861.84561,3,571,0
2917216,5,5664.170991,25751.77904,90116.92332,5,659,1
7462663,1,5302.503246,7822.372679,82006.1508,5,629,0
4034872,0,2373.444826,3139.616824,42137.57277,4,665,0
4384871,5,3858.333893,23166.56048,68934.37131,1,489,1
3561982,5,4944.804381,16521.05326,60168.94041,4,810,1
1235265,3,4195.468627,10403.15563,84398.56097,8,658,0
1868022,1,3789.237701,4798.418315,50548.47778,5,645,0
1917584,1,7080.707826,10381.73746,122326.0021,6,625,0
5943977,0,2941.072824,3466.98025,49304.8862,6,698,0
3619615,4,5640.002216,18399.62433,75208.92356,3,588,1
6123409,2,7710.824428,10968.64549,115450.7176,9,651,0
5813679,5,6457.312087,30285.95181,111569.8773,4,583,1
7804527,0,2407.773081,2654.75408,43788.18761,3,673,0
6194582,0,2993.315191,1902.132228,49344.19618,4,706,0
8880059,1,3424.058542,8005.651745,50818.67011,1,533,0
2875314,2,2622.222674,7686.357562,60541.70097,5,653,0
1027092,0,4054.965921,3418.698271,78714.22094,7,785,0
1230858,0,4653.582425,4640.063563,75534.70082,4,600,0
4891081,0,3409.031164,3886.715818,68797.90132,5,709,0
4115590,0,4822.903759,6957.751037,75204.73664,2,631,0
7524057,2,4043.693341,9361.613043,79038.86957,8,665,0
1127476,0,3686.223596,5804.073571,70799.26606,5,693,0
3496564,0,5183.371898,4733.789753,80055.67772,4,607,0
6423394,0,5938.536541,3906.085378,74306.01437,4,602,0
2549616,0,6396.029769,7321.409926,103269.1582,3,701,0
5241297,1,2289.604269,4032.127327,42965.02282,5,480,0
7043122,1,2653.087888,5806.648294,48250.98689,7,609,0
6318312,1,3654.629872,6365.820764,56663.32852,5,681,0
2499748,0,6018.005539,4930.814338,102476.6945,5,658,0
2741659,0,6044.097764,4723.157992,87663.64314,5,757,0
7975373,1,6478.125553,11231.25069,94307.29361,3,607,0
4956369,0,3910.571744,3377.139882,70611.44999,4,683,0
2842157,5,3790.377139,20640.80879,63052.45714,4,598,1
5512977,0,4009.91212,1053.871339,64578.20629,4,636,0
4723729,0,2428.162774,2499.322947,31283.85663,3,606,0
8014125,2,4130.651547,11520.9197,65696.76617,2,593,0
7904284,4,4730.606688,17557.28387,68280.05081,1,570,1
5367326,3,3015.903829,12098.16743,67256.44314,5,450,0
1351399,0,6690.32133,7080.700942,106180.8577,4,654,0
4799201,4,4795.816198,19631.45918,82970.23622,4,666,1
2506588,0,4639.071199,5395.092038,62492.13094,3,676,0
2932215,0,4382.509574,3133.040381,85105.78173,6,637,0
2803644,5,7179.186521,21206.0342,86402.58909,7,623,1
2152261,2,5738.477804,14549.82084,70941.04434,0,545,1
8384861,5,2352.477472,20029.73572,90501.39682,8,715,1
7356184,1,5994.12368,9198.942343,95249.47962,6,661,0
6010160,3,4752.77734,23016.58935,105622.9854,5,613,0
1813676,4,4664.328952,15093.83018,74753.57733,5,663,1
4566845,0,4508.36235,1940.978855,54603.95002,4,652,0
1408263,3,2324.227295,10476.64494,62820.37096,6,570,0
4014283,0,3904.815131,3506.404442,66068.98094,4,696,0
3477309,0,2374.63415,3115.60987,35902.85308,5,594,0
6724798,1,4899.540219,9181.836528,97402.14842,5,696,0
7374222,1,4547.18015,5455.892634,77181.39464,5,666,0
2737677,0,3652.428415,4638.627143,66294.31087,5,703,0
6037767,2,4664.631726,11450.34664,83158.93527,5,747,0
7782134,5,5135.697135,17439.63856,61662.19356,3,580,1
5552487,0,3713.253787,3000.220197,51433.106,5,590,0
1367038,0,4682.83663,7339.060794,89767.62998,3,588,0
3795141,0,2453.995366,417.361326,41736.1326,6,581,0
1864772,2,3858.892936,12734.18399,74194.58371,5,725,0
6205674,1,3842.700919,5273.463237,54622.33442,6,692,0
3837854,5,3308.420022,14070.12522,52925.64298,3,590,1
4443357,2,4358.29257,8539.084018,58258.70124,4,640,0
4499061,1,7339.894912,13187.57978,115347.8064,5,729,0
7136163,2,2828.149079,7041.853483,43812.05181,3,612,0
4979590,3,3399.497094,8384.259856,44039.01078,4,546,1
7642455,5,3170.584041,16677.87025,54001.22125,4,559,1
4114229,1,3361.125677,6668.64008,51728.75756,5,592,0
3231416,2,4011.568515,10694.50826,89683.44657,7,653,0
1880175,0,3577.009738,753.7787813,75377.87813,6,575,0
5923446,5,4773.986348,29211.56046,84887.42945,4,593,1
4254709,0,3212.258749,2038.401958,55879.9383,4,641,0
1915006,1,5016.329766,8835.768003,74206.08178,4,623,0
7869923,1,3057.241435,6626.999114,60203.2729,6,668,0
4083592,0,1473.114962,3056.161324,28426.3689,2,751,0
1671394,0,6985.833862,6472.158241,111432.0045,5,562,0
8488523,0,3923.000768,774.1188384,77411.88384,3,719,0
6981458,1,2301.452249,3646.103557,52797.34308,6,584,0
8809694,0,2492.157244,3092.256611,48502.12026,5,643,0
7487723,1,4336.869944,7010.341753,79206.56891,5,689,0
8160130,1,3144.990039,7015.883752,60863.12049,6,572,0
4372666,1,2928.708797,5527.385673,54576.24858,6,570,0
5370707,0,5486.027852,2798.395835,77163.7419,4,647,0
8111365,2,5671.440582,13822.62852,94114.53831,2,686,0
8987494,0,5347.01108,7331.496617,84381.21107,6,768,0
2580679,2,3657.656103,9816.222429,58152.60188,5,606,0
2331027,1,8392.481654,10993.93988,118281.7839,6,668,0
6212504,1,4438.062935,8742.248706,85778.97901,6,671,0
5771517,2,4405.853719,9839.925232,70314.57837,5,702,0
4716769,5,1899.835074,12063.71148,36167.27737,4,667,1
4406005,0,4087.100708,1435.264297,62589.14398,6,631,0
5780411,4,2777.819693,15448.12601,63625.23216,2,477,1
8203248,0,3096.10311,2129.218585,59041.41,6,800,0
5997011,2,4735.162961,10449.82654,84450.22793,5,780,0
3834133,0,4251.700866,2156.612611,54997.22486,6,606,0
2031627,1,5835.233852,9110.370569,85126.15475,5,718,0
2776348,0,1798.944736,2746.041198,33832.14762,3,654,0
4941795,0,6582.603099,5442.820278,88714.63275,4,603,0
4513208,2,5652.425317,10215.64002,80400.63175,4,611,0
4236849,3,6761.506636,20075.17457,102801.1803,5,631,0
5659784,5,5504.88459,25633.18962,80218.11094,4,666,1
8096902,5,4630.830673,23908.65075,69521.02991,4,554,1
6068867,0,3035.687469,4725.48281,50376.18673,3,666,0
2451750,0,6041.636955,889.71418,88971.418,1,595,0
5558709,1,4402.070434,8489.942959,103433.0565,6,688,0
1956589,1,2883.717988,6490.596506,59971.17785,5,624,0
1401326,4,3983.531518,15895.475,81202.28034,7,686,0
7399286,1,3294.441113,5645.385081,87946.88522,8,615,0
4260776,0,7103.753175,4488.556177,90257.20221,2,543,0
1810476,5,2939.779719,13231.07235,48913.62447,4,630,1
7497540,1,2087.336565,6236.509163,51553.29179,6,588,0
4142799,1,3669.057993,7194.45165,64487.8944,7,655,0
7123134,0,2100.053008,1923.979785,36500.90901,4,646,0
5081104,2,2631.912756,8610.047849,48014.5858,5,602,0
5739383,1,3334.348698,5766.253372,60425.73314,6,614,0
8196186,0,6338.319765,5194.010842,75860.32841,3,682,0
3540121,0,5686.393135,6689.485289,73436.99445,4,672,0
1619205,2,3518.628181,5331.082287,47571.6733,7,685,0
